id_property,coordinate_lat,coordinate_lng,property_area,property_type,commercial_type,institutional_type,street_access,drainage,potential_to_build,wall_material,wall_condition,has_veranda,roof_material,roof_condition,window_material,aid_conditioning,has_security,has_pool,has_outbuilding,street_quality,domestic_use_of_groundfloor,street_lanes,tourist_area,environmental_hazard,main_road_high_visibility,informal_settlement,commercial_corridor,has_water
FCC0028908,8.47765,-13.2008,728.41,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0067991,8.48445,-13.2154,166.88,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,No,Two,No,No,No,No,Yes,Yes
FCC0080564,8.48189,-13.2687,1478.14,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,No,Four,No,No,No,No,Yes,Yes
FCC0076877,8.47975,-13.2117,601.2,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0080823,8.46236,-13.1954,1186.25,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0091250,8.41447,-13.1578,802.855,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0084990,8.47157,-13.1872,1623.72,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0084990,8.47157,-13.1872,1623.72,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0091504,8.40947,-13.1427,372.825,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,No
FCC0091504,8.40947,-13.1427,1118.475,Domestic,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,No
FCC0092091,8.4858,-13.2692,2134.1399,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0091250,8.41447,-13.1578,2408.5649,Domestic,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0096098,8.46007,-13.244,2310.1399,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0097555,8.47554,-13.1934,2063.8999,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Average,Breeze Block,No,No,No,Yes,Good Road,No,Four,No,No,No,No,Yes,Yes
FCC0097215,8.45745,-13.1828,353.28,Commercial,Industrial Warehouse,NA,Difficult,No,No,Mud,Average,Yes,Zinc / Metal Sheeting,Bad,Louvre,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,Yes
FCC0097215,8.45745,-13.1828,353.28,Domestic,Industrial Warehouse,NA,Difficult,No,No,Mud,Average,Yes,Zinc / Metal Sheeting,Bad,Louvre,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,Yes
FCC0000069,8.43041,-13.1712,2103.3101,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0098787,8.42377,-13.1557,817.41,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Bad,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0000736,8.48832,-13.208,1129.98,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,No,Yes
FCC0000736,8.48832,-13.208,3389.9399,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,No,Yes
FCC0007385,8.45848,-13.1851,756.95,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Bad,Yes,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0007193,8.47158,-13.1941,1187.46,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0007871,8.48586,-13.2163,1103.89,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0010071,8.48037,-13.1945,1533.52,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Mud,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0009123,8.48795,-13.2037,1000.1,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Good,No,Concrete,Good,Breeze Block,No,No,No,Yes,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0014983,8.47268,-13.2426,1224.7,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0013687,8.48973,-13.2127,1376.92,Institutional,Dangote Warehouse,Dangote Warehouse,Easy,Yes,Yes,Masonry,Average,No,Not Visible,Not Visible,Sliding panels with aluminium frame,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0023944,8.41705,-13.1553,738.64,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Bad,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0000325,8.48821,-13.2081,3785.46,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0000207,8.48983,-13.2705,1596.8101,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0000368,8.48334,-13.2377,1891.47,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0000569,8.48638,-13.2176,333.325,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,Yes
FCC0000569,8.48638,-13.2176,333.325,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,Yes
FCC0000912,8.48674,-13.268,1079.7,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0000935,8.48975,-13.211,1623.92,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0000914,8.47623,-13.2447,46.58,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,No,No
FCC0000914,8.47623,-13.2447,139.74,Domestic,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,No,No
FCC0001221,8.47136,-13.1837,430.06,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0000501,8.48798,-13.2044,1123.37,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,Yes,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0001616,8.44563,-13.2538,1341.03,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0001903,8.48058,-13.2116,38652.5098,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,Yes,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0002026,8.44723,-13.1656,969.8875,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,Yes,Yes,No,No,Bad Road,Yes,One,No,No,No,No,No,Yes
FCC0002026,8.44723,-13.1656,2909.6625,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,Yes,Yes,No,No,Bad Road,Yes,One,No,No,No,No,No,Yes
FCC0002877,8.48861,-13.2281,533.53,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Average,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0002616,8.491,-13.2324,3343.6201,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Breeze Block,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0002972,8.4806,-13.2304,2019.08,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0003014,8.46222,-13.1893,1946.45,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0003223,8.48588,-13.2514,163.8,Commercial,Industrial Warehouse,NA,Easy,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,Yes,Average Road,Yes,One,No,Yes,No,Yes,No,Yes
FCC0003223,8.48588,-13.2514,163.8,Domestic,Industrial Warehouse,NA,Easy,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,Yes,Average Road,Yes,One,No,Yes,No,Yes,No,Yes
FCC0003260,8.46665,-13.1908,420.95,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0003457,8.4451,-13.2552,1625.02,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Good,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0003300,8.48963,-13.2104,498.6,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Average Road,No,None,No,No,No,No,No,No
FCC0004602,8.45772,-13.2384,1523.11,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0003574,8.48168,-13.2689,1588.61,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Good Road,No,Four,No,No,No,No,Yes,Yes
FCC0005378,8.484,-13.2402,359.13,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0002991,8.45976,-13.1742,892.93,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0006000,8.423,-13.1553,497.27,Commercial,Industrial Manufacturing,NA,Easy,No,No,Wood,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0005669,8.49058,-13.2074,6633.46,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0005676,8.4644,-13.2531,264.765,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Mud,Bad,Yes,Zinc / Metal Sheeting,Not Visible,Wood,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0005676,8.4644,-13.2531,88.255,Domestic,Industrial Warehouse,NA,Difficult,Yes,No,Mud,Bad,Yes,Zinc / Metal Sheeting,Not Visible,Wood,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0006231,8.48025,-13.2007,1851.89,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,Louvre,No,No,No,No,Bad Road,No,One,No,No,No,No,No,Yes
FCC0008446,8.46105,-13.1875,551.92,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0004892,8.4798,-13.1992,218.11,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,No,One,No,No,No,No,No,Yes
FCC0006947,8.48177,-13.2684,670.71,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,Yes
FCC0007462,8.40361,-13.1441,1937.36,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Concrete,Not Visible,Sliding panels with aluminium frame,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0008523,8.45503,-13.1837,339.16,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0008628,8.45738,-13.1698,203.59,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0008763,8.48811,-13.2219,694.17,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0008932,8.46741,-13.1773,2354.5701,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,No,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,No,Four,No,Yes,No,No,No,No
FCC0009004,8.48946,-13.2247,351.31,Commercial,Industrial Warehouse,NA,Difficult,Yes,Yes,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0008953,8.46283,-13.1781,979,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0009245,8.47892,-13.2423,8128.6802,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0009514,8.40797,-13.1477,354.805,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0009514,8.40797,-13.1477,1064.415,Domestic,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0009645,8.41157,-13.144,1572.42,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,Yes,Concrete,Good,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0009997,8.47449,-13.2466,572.16,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,One,No,Yes,No,No,No,Yes
FCC0010089,8.47983,-13.2303,426.19,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0010319,8.46602,-13.2076,462.17,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,Yes,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0010319,8.46602,-13.2076,462.17,Domestic,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,Yes,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0010445,8.48875,-13.2241,2077.25,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,Yes,No
FCC0010653,8.46336,-13.2514,1733.77,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0010658,8.47907,-13.2115,716.71,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0008663,8.47832,-13.228,257.62,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Concrete,Average,No Windows,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0010779,8.49163,-13.2109,2346.45,Institutional,SLPA Warehouse,SLPA Warehouse,Easy,Yes,Yes,Masonry,Bad,No,Zinc / Metal Sheeting,Bad,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0010834,8.48013,-13.198,405.45,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0011019,8.47898,-13.1997,4177.8301,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,Yes,Yes
FCC0011214,8.48877,-13.2406,586.12,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,None,No,Yes,No,Yes,No,Yes
FCC0010543,8.48553,-13.2409,1082.64,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Average Road,No,Two,No,Yes,No,Yes,No,No
FCC0012801,8.47431,-13.2018,73.21,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Zinc,Good,Yes,Zinc / Metal Sheeting,Good,Wood,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,Yes
FCC0013136,8.47561,-13.2587,194.05,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Wood,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0013248,8.46658,-13.177,145.68,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Good,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0013452,8.48943,-13.2374,616.32,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0013396,8.48212,-13.2117,895.31,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Average,Breeze Block,No,No,No,No,Good Road,No,Four,No,No,No,No,Yes,Yes
FCC0057766,8.47523,-13.2533,290.43,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,Yes,Yes,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0014161,8.45619,-13.1834,943.36,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0014532,8.48958,-13.2149,1240.33,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0014566,8.46586,-13.1963,1482.74,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0014469,8.485,-13.2387,1093.15,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0014630,8.47404,-13.2451,1216.04,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0014644,8.45062,-13.2542,406.48,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0014723,8.45722,-13.17,2034.4,Commercial,Industrial Manufacturing,NA,Difficult,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0015156,8.43667,-13.163,1342.01,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,Yes,Concrete,Good,No Windows,No,No,No,Yes,Bad Road,Yes,One,No,No,No,No,No,No
FCC0012949,8.48935,-13.21,559.2,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0015075,8.47307,-13.1999,277.76,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,No,One,No,No,No,Yes,No,No
FCC0015179,8.44213,-13.2522,539.2,Commercial,Industrial Warehouse,NA,Easy,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
